match_date,player_1,player_2,duration,match_round,player_1_scores,player_2_scores,winner,result,match_id,tournament_id,stats_link
1st Round Qualifying,Nicolas Moreno De Alboran,Benoit Paire,01:06,1st Round Qualifying,6 6,4 1,Nicolas Moreno De Alboran,Completed,qs077,540,https://www.atptour.com//en/scores/match-stats/archive/2024/540/qs077
1st Round Qualifying,Alejandro Moro Canas,Joao Fonseca,02:32,1st Round Qualifying,4 6 7,6 3 6(10),Alejandro Moro Canas,Completed,qs102,540,https://www.atptour.com//en/scores/match-stats/archive/2024/540/qs102
1st Round Qualifying,Lucas Pouille,Jack Pinnington Jones,01:00,1st Round Qualifying,6 6,0 3,Lucas Pouille,Completed,qs086,540,https://www.atptour.com//en/scores/match-stats/archive/2024/540/qs086
1st Round Qualifying,Dino Prizmic,Clement Tabur,01:18,1st Round Qualifying,6 6,3 4,Dino Prizmic,Completed,qs069,540,https://www.atptour.com//en/scores/match-stats/archive/2024/540/qs069
1st Round Qualifying,Henrique Rocha,Jaime Faria,01:34,1st Round Qualifying,7 7,6(5) 6(5),Henrique Rocha,Completed,qs078,540,https://www.atptour.com//en/scores/match-stats/archive/2024/540/qs078
1st Round Qualifying,Timofey Skatov,Andrea Pellegrino,01:26,1st Round Qualifying,6 6,3 3,Timofey Skatov,Completed,qs110,540,https://www.atptour.com//en/scores/match-stats/archive/2024/540/qs110
1st Round Qualifying,Li Tu,Valentin Royer,01:28,1st Round Qualifying,6 7,3 6(5),Li Tu,Completed,qs085,540,https://www.atptour.com//en/scores/match-stats/archive/2024/540/qs085
1st Round Qualifying,Yasutaka Uchiyama,Tim van Rijthoven,02:07,1st Round Qualifying,6(6) 7 6,7 6(3) 1,Yasutaka Uchiyama,Completed,qs097,540,https://www.atptour.com//en/scores/match-stats/archive/2024/540/qs097
1st Round Qualifying,Otto Virtanen,Franco Agamenone,02:30,1st Round Qualifying,6(6) 6 7,7 2 6(6),Otto Virtanen,Completed,qs121,540,https://www.atptour.com//en/scores/match-stats/archive/2024/540/qs121
1st Round Qualifying,Denis Yevseyev,Matteo Martineau,02:19,1st Round Qualifying,6(4) 6 7,7 2 6(7),Denis Yevseyev,Completed,qs074,540,https://www.atptour.com//en/scores/match-stats/archive/2024/540/qs074
1st Round Qualifying,Elias Ymer,Lukas Neumayer,01:00,1st Round Qualifying,6 6,3 3,Elias Ymer,Completed,qs118,540,https://www.atptour.com//en/scores/match-stats/archive/2024/540/qs118
1st Round Qualifying,Bernabe Zapata Miralles,Dane Sweeny,01:07,1st Round Qualifying,7 6,5 1,Bernabe Zapata Miralles,Completed,qs098,540,https://www.atptour.com//en/scores/match-stats/archive/2024/540/qs098
1st Round Qualifying,Beibit Zhukayev,Jurij Rodionov,01:53,1st Round Qualifying,7 7,6(5) 6(7),Beibit Zhukayev,Completed,qs090,540,https://www.atptour.com//en/scores/match-stats/archive/2024/540/qs090
