match_date,player_1,player_2,duration,match_round,player_1_scores,player_2_scores,winner,result,match_id,tournament_id,stats_link
2nd Round Qualifying,Terence Atmane,Yan Bai,01:03,2nd Round Qualifying,6 6,3 2,Terence Atmane,Completed,qs007,7581,https://www.atptour.com//en/scores/stats-centre/archive/2024/7581/qs007
2nd Round Qualifying,Federico Agustin Gomez,Beibit Zhukayev,01:30,2nd Round Qualifying,6 6,4 4,Federico Agustin Gomez,Completed,qs006,7581,https://www.atptour.com//en/scores/stats-centre/archive/2024/7581/qs006
2nd Round Qualifying,Alibek Kachmazov,Jie Cui,01:21,2nd Round Qualifying,6 6,3 2,Alibek Kachmazov,Completed,qs004,7581,https://www.atptour.com//en/scores/stats-centre/archive/2024/7581/qs004
1st Round Qualifying,Alibek Kachmazov,Seongchan Hong,01:20,1st Round Qualifying,6 6,4 1,Alibek Kachmazov,Completed,qs008,7581,https://www.atptour.com//en/scores/stats-centre/archive/2024/7581/qs008
1st Round Qualifying,Shintaro Mochizuki,Charles Chen,01:45,1st Round Qualifying,3 6 6,6 3 2,Shintaro Mochizuki,Completed,qs010,7581,https://www.atptour.com//en/scores/stats-centre/archive/2024/7581/qs010
1st Round Qualifying,Beibit Zhukayev,Alejandro Moro Canas,01:43,1st Round Qualifying,7 6,6(5) 4,Beibit Zhukayev,Completed,qs012,7581,https://www.atptour.com//en/scores/stats-centre/archive/2024/7581/qs012
1st Round Qualifying,Terence Atmane,Marc Polmans,03:00,1st Round Qualifying,6 6(4) 6,4 7 4,Terence Atmane,Completed,qs014,7581,https://www.atptour.com//en/scores/stats-centre/archive/2024/7581/qs014
1st Round Qualifying,Yan Bai,Sho Shimabukuro,02:01,1st Round Qualifying,1 6 6,6 2 4,Yan Bai,Completed,qs015,7581,https://www.atptour.com//en/scores/stats-centre/archive/2024/7581/qs015
1st Round Qualifying,Federico Agustin Gomez,Vadym Ursu,01:41,1st Round Qualifying,6 6,3 3,Federico Agustin Gomez,Completed,qs013,7581,https://www.atptour.com//en/scores/stats-centre/archive/2024/7581/qs013
1st Round Qualifying,Jie Cui,Yu Hsiou Hsu,01:23,1st Round Qualifying,6 6,4 2,Jie Cui,Completed,qs009,7581,https://www.atptour.com//en/scores/stats-centre/archive/2024/7581/qs009
1st Round Qualifying,Li Tu,Egor Gerasimov,01:01,1st Round Qualifying,6 6,4 1,Li Tu,Completed,qs011,7581,https://www.atptour.com//en/scores/stats-centre/archive/2024/7581/qs011
