match_date,player_1,player_2,duration,match_round,player_1_scores,player_2_scores,winner,result,match_id,tournament_id,stats_link
2nd Round Qualifying,Alex Bolt,Mitchell Krueger,01:25,2nd Round Qualifying,6 7,3 6(6),Alex Bolt,Completed,qs006,315,https://www.atptour.com//en/scores/stats-centre/archive/2024/315/qs006
2nd Round Qualifying,Li Tu,Jacob Fearnley,01:17,2nd Round Qualifying,6 6,4 3,Li Tu,Completed,qs007,315,https://www.atptour.com//en/scores/stats-centre/archive/2024/315/qs007
1st Round Qualifying,Billy Harris,Bernard Tomic,01:15,1st Round Qualifying,6 6,3 4,Billy Harris,Completed,qs008,315,https://www.atptour.com//en/scores/stats-centre/archive/2024/315/qs008
1st Round Qualifying,Tristan Schoolkate,James Trotter,01:16,1st Round Qualifying,6 6,2 3,Tristan Schoolkate,Completed,qs010,315,https://www.atptour.com//en/scores/stats-centre/archive/2024/315/qs010
1st Round Qualifying,Alex Bolt,Seongchan Hong,01:04,1st Round Qualifying,6 6,4 3,Alex Bolt,Completed,qs012,315,https://www.atptour.com//en/scores/stats-centre/archive/2024/315/qs012
1st Round Qualifying,Jacob Fearnley,Gijs Brouwer,01:48,1st Round Qualifying,4 6 6,6 3 2,Jacob Fearnley,Completed,qs014,315,https://www.atptour.com//en/scores/stats-centre/archive/2024/315/qs014
1st Round Qualifying,Mitchell Krueger,Thai-Son Kwiatkowski,01:39,1st Round Qualifying,6 7,3 6(4),Mitchell Krueger,Completed,qs013,315,https://www.atptour.com//en/scores/stats-centre/archive/2024/315/qs013
1st Round Qualifying,Marc Polmans,Adhithya Ganesan,01:02,1st Round Qualifying,6 6,2 2,Marc Polmans,Completed,qs011,315,https://www.atptour.com//en/scores/stats-centre/archive/2024/315/qs011
1st Round Qualifying,Li Tu,Charles Broom,01:16,1st Round Qualifying,6 7,1 5,Li Tu,Completed,qs015,315,https://www.atptour.com//en/scores/stats-centre/archive/2024/315/qs015
1st Round Qualifying,Aidan Mayo,Illya Marchenko,01:04,1st Round Qualifying,6 6,2 2,Aidan Mayo,Completed,qs009,315,https://www.atptour.com//en/scores/stats-centre/archive/2024/315/qs009
